"scientific_name","family","taxonrank","gbif_rec"
"Palicourea stenosepala Standl.","Rubiaceae","SPECIES","1"
"Epidendrum laceratum C.Schweinf.","Orchidaceae","SPECIES","1"
"Palicourea sulphurea (Ruiz & Pav.) DC.","Rubiaceae","SPECIES","1"
"Epidendrum killipii Hágsater & L.Sánchez","Orchidaceae","SPECIES","1"
"Epidendrum jajense Rchb.f.","Orchidaceae","SPECIES","1"
"Epidendrum gastropodium Rchb.f.","Orchidaceae","SPECIES","1"
"Vanilla dressleri Soto Arenas","Orchidaceae","SPECIES","1"
"Epidendrum funckii Rchb.f.","Orchidaceae","SPECIES","1"
"Pallavicinia lyellii (Hook.) Carruth.","Pallaviciniaceae","SPECIES","1"
"Palmorchis Barb.Rodr.","Orchidaceae","GENUS","1"
"Pandanus amaryllifolius Roxb.","Pandanaceae","SPECIES","1"
"Pandanus amaryllifolius Roxb. ex Lindl.","Pandanaceae","SPECIES","1"
"Alsophila elongata Hook.","Cyatheaceae","SPECIES","1"
"Epidendrum fastigiatum Lindl.","Orchidaceae","SPECIES","1"
"Panicum miliaceum L.","Poaceae","SPECIES","1"
"Panicum ovuliferum Trin.","Poaceae","SPECIES","1"
"Panicum stoloniferum Poir.","Poaceae","SPECIES","1"
"Epidendrum farallonense Hágsater","Orchidaceae","SPECIES","1"
"Epidendrum excisum Lindl.","Orchidaceae","SPECIES","1"
"Epidendrum elleanthoides Schltr.","Orchidaceae","SPECIES","1"
"Paphiopedilum Pfitzer","Orchidaceae","GENUS","1"
"Paradrymonia apicaudata M.M.Mora & J.L.Clark","Gesneriaceae","SPECIES","1"
"Vanilla pompona Schiede","Orchidaceae","SPECIES","1"
"Vantanea obovata (Nees & Mart.) Benth.","Humiriaceae","SPECIES","1"
"Epidendrum dendromacroophorum Hágsater, E.Santiago & O.Pérez","Orchidaceae","SPECIES","1"
"Paradrymonia sericea Wiehler","Gesneriaceae","SPECIES","1"
"Alpinia vittata W.Bull","Zingiberaceae","SPECIES","1"
"Paraleucobryum (Lindb. ex Limpr.) Loeske","Dicranaceae","GENUS","1"
"Epidendrum dendrobii Rchb.f.","Orchidaceae","SPECIES","1"
"Parathesis adenanthera (Miq.) Hook.fil.","Primulaceae","SPECIES","1"
"Parathesis fusca (Oerst.) Mez","Primulaceae","SPECIES","1"
"Parathesis microcalyx Donn.Sm.","Primulaceae","SPECIES","1"
"Pariana Aubl.","Poaceae","GENUS","1"
"Pariana maynensis Huber","Poaceae","SPECIES","1"
"Epidendrum cristatum Ruiz & Pav.","Orchidaceae","SPECIES","1"
"Alpinia Roxb.","Zingiberaceae","GENUS","1"
"Parkia pendula (Willd.) Benth. ex Walp.","Fabaceae","SPECIES","1"
"Epidendrum coriifolium Lindl.","Orchidaceae","SPECIES","1"
"Epidendrum brachyphyllum Lindl.","Orchidaceae","SPECIES","1"
"Parkinsonia microphylla Torr.","Fabaceae","SPECIES","1"
"Varronia bifurcata (Roem. & Schult.) Borhidi","Cordiaceae","SPECIES","1"
"Parmentiera aculeata (Kunth) Seem.","Bignoniaceae","SPECIES","1"
"Epidendrum blepharistes Barker ex Lindl.","Orchidaceae","SPECIES","1"
"Epidendrum aura-usecheae Hágsater, Rinc.-Useche & O.Pérez","Orchidaceae","SPECIES","1"
"Paspalum candidum (Humb. & Bonpl. ex Flüggé) Kunth","Poaceae","SPECIES","1"
"Epidendrum arachnoglossum Rchb.f. ex André","Orchidaceae","SPECIES","1"
"Paspalum distichum L.","Poaceae","SPECIES","1"
"Epidendrum angustissimum Lindl.","Orchidaceae","SPECIES","1"
"Epidendrum andrei Hágsater & L.Sánchez","Orchidaceae","SPECIES","1"
"Paspalum vaginatum Sw.","Poaceae","SPECIES","1"
"Aloysia citrodora Paláu","Verbenaceae","SPECIES","1"
"Epidendrum alberti Schltr.","Orchidaceae","SPECIES","1"
"Ephedranthus S.Moore","Annonaceae","GENUS","1"
"Entodontopsis nitens (Mitt.) W.R.Buck & Ireland","Stereophyllaceae","SPECIES","1"
"Enterosora trifurcata (L.) L.E.Bishop","Polypodiaceae","SPECIES","1"
"Ensete ventricosum (Welw.) Cheesman","Musaceae","SPECIES","1"
"Endlicheria rubiflora Mez","Lauraceae","SPECIES","1"
"Alonsoa Ruiz & Pav.","Scrophulariaceae","GENUS","1"
"Endlicheria colombiana (Meisn.) Mez","Lauraceae","SPECIES","1"
"Passiflora caucaense Holm-Niels.","Passifloraceae","SPECIES","1"
"Encyclia cordigera (Kunth) Dressler","Orchidaceae","SPECIES","1"
"Encyclia ceratistes (Lindl.) Schltr.","Orchidaceae","SPECIES","1"
"Emilia sonchifolia (L.) DC.","Asteraceae","SPECIES","1"
"Passiflora cuneata Willd.","Passifloraceae","SPECIES","1"
"Passiflora edulis f. flavicarpa O.Deg.","Passifloraceae","FORM","1"
"Emilia praetermissa Milne-Redh.","Asteraceae","SPECIES","1"
"Elleanthus virgatus (Rchb.f.) C.Schweinf.","Orchidaceae","SPECIES","1"
"Passiflora guatemalensis S.Watson","Passifloraceae","SPECIES","1"
"Passiflora guatemalensis S.Watson ex W.T.Brigham","Passifloraceae","SPECIES","1"
"Elleanthus robustus (Rchb.f.) Rchb.f.","Orchidaceae","SPECIES","1"
"Elleanthus magnicallosus Garay","Orchidaceae","SPECIES","1"
"Passiflora magdalenae Triana & Planch.","Passifloraceae","SPECIES","1"
"Elleanthus hymenophorus (Rchb.f.) Rchb.f.","Orchidaceae","SPECIES","1"
"Elleanthus gracilis (Rchb.f.) Rchb.f.","Orchidaceae","SPECIES","1"
"Elleanthus fractiflexus Schltr.","Orchidaceae","SPECIES","1"
"Passiflora monadelpha P.Jørg. & Holm-Niels.","Passifloraceae","SPECIES","1"
"Elephantopus L.","Asteraceae","GENUS","1"
"Eleocharis retroflexa (Poir.) Urb.","Cyperaceae","SPECIES","1"
"Eleocharis mutata (L.) Roem. & Schult.","Cyperaceae","SPECIES","1"
"Eleocharis montana (Kunth) Roem. & Schult.","Cyperaceae","SPECIES","1"
"Eleocharis interstincta (Vahl) Roem. & Schult.","Cyperaceae","SPECIES","1"
"Passiflora pilosissima Killip","Passifloraceae","SPECIES","1"
"Elaphoglossum zosteriformis Mickel","Dryopteridaceae","SPECIES","1"
"Elaphoglossum vascoae F.B.Matos & R.C.Moran","Dryopteridaceae","SPECIES","1"
"Elaphoglossum urophyllum Mickel","Dryopteridaceae","SPECIES","1"
"Elaphoglossum stenophyllum (Sodiro) Diels","Dryopteridaceae","SPECIES","1"
"Passiflora smithii Killip","Passifloraceae","SPECIES","1"
"Elaphoglossum serpentinum A.Rojas & W.D.Rodr.","Dryopteridaceae","SPECIES","1"
"Elaphoglossum polytrichum Christ","Dryopteridaceae","SPECIES","1"
"Elaphoglossum peltatum f. foeniculaceum (Hook. & Grev.) Mickel","Dryopteridaceae","FORM","1"
"Alnus acuminata subsp. acuminata","Betulaceae","SUBSPECIES","1"
"Passiflora vesicaria L.","Passifloraceae","SPECIES","1"
"Passiflora vesicaria var. vesicaria","Passifloraceae","VARIETY","1"
"Passiflora viridescens L.K.Escobar","Passifloraceae","SPECIES","1"
"Elaphoglossum luridum (Fée) Christ","Dryopteridaceae","SPECIES","1"
"Elaphoglossum longicrure Christ","Dryopteridaceae","SPECIES","1"
"Elaphoglossum lellingeri Mickel","Dryopteridaceae","SPECIES","1"
"Passovia stelis (L.) Kuijt","Loranthaceae","SPECIES","1"
"Patinoa almirajo Cuatrec.","Malvaceae","SPECIES","1"
"Vasconcellea ×heilbornii (V.M.Badillo) V.M.Badillo","Caricaceae","SPECIES","1"
"Elaphoglossum heteromorphum (Klotzsch) T.Moore","Dryopteridaceae","SPECIES","1"
"Paullinia fibrigera Radlk.","Sapindaceae","SPECIES","1"
"Elaphoglossum biolleyi Christ","Dryopteridaceae","SPECIES","1"
"Paullinia granatensis (Planch. & Linden) Radlk.","Sapindaceae","SPECIES","1"
"Elaphoglossum antioquianum Hieron.","Dryopteridaceae","SPECIES","1"
"Paullinia obovata var. polymorpha D.R.Simpson","Sapindaceae","VARIETY","1"
"Paullinia paullinioides (Spruce ex Radlk.) Radlk.","Sapindaceae","SPECIES","1"
"Paullinia rugosa Benth. ex Radlk.","Sapindaceae","SPECIES","1"
"Paullinia stipitata Cuatrec.","Sapindaceae","SPECIES","1"
"Paullinia trisulca Radlk.","Sapindaceae","SPECIES","1"
"Elaeoluma Baill.","Sapotaceae","GENUS","1"
"Elaeagia barbata Steyerm.","Rubiaceae","SPECIES","1"
"Elachyptera floribunda (Benth.) A.C.Sm.","Celastraceae","SPECIES","1"
"Ectropothecium Mitt.","Hypnaceae","GENUS","1"
"Pavonia geminiflora Moric.","Malvaceae","SPECIES","1"
"Ectropothecium apiculatum Mitt.","Hypnaceae","SPECIES","1"
"Pavonia rosea Wall. ex Moris","Malvaceae","SPECIES","1"
"Echinochloa polystachya (Kunth) Hitchc.","Poaceae","SPECIES","1"
"Pavonia typhalea (L.) Cav.","Malvaceae","SPECIES","1"
"Echeveria DC.","Crassulaceae","GENUS","1"
"Pecluma eurybasis (C.Chr.) M.G.Price","Polypodiaceae","SPECIES","1"
"Ecclinusa cuatrecasasii Aubrév.","Sapotaceae","SPECIES","1"
"Ebenaceae","Ebenaceae","FAMILY","1"
"Pectis linearis La Llave","Asteraceae","SPECIES","1"
"Pectis prostrata Cav.","Asteraceae","SPECIES","1"
"Duroia hirsuta (Poepp.) K.Schum.","Rubiaceae","SPECIES","1"
"Duranta triacantha Juss.","Verbenaceae","SPECIES","1"
"Pelazoneuron abruptum (C.Presl) A.R.Sm. & S.E.Fawc.","Thelypteridaceae","SPECIES","1"
"Alloplectus tetragonus (Hanst.) Hanst.","Gesneriaceae","SPECIES","1"
"Pelexia funckiana (A.Rich. & Galeotti) Schltr.","Orchidaceae","SPECIES","1"
"Duranta lineata Hayek","Verbenaceae","SPECIES","1"
"Pellaea ovata (Desv.) Weath.","Pteridaceae","SPECIES","1"
"Pelliceria Benth. & Hook.","Tetrameristaceae","GENUS","1"
"Duranta coriacea Hayek","Verbenaceae","SPECIES","1"
"Pelliciera Triana & Planch.","Tetrameristaceae","GENUS","1"
"Peltaea (J.Presl) Standl.","Malvaceae","GENUS","1"
"Dugandiodendron mahechae Lozano","Magnoliaceae","SPECIES","1"
"Peltaea trinervis (J.Presl) Krapov. & Cristóbal","Malvaceae","SPECIES","1"
"Pennisetum bambusiforme (E.Fourn.) Hemsl.","Poaceae","SPECIES","1"
"Pennisetum bambusiforme (E.Fourn.) Hemsl. ex B.D.Jacks.","Poaceae","SPECIES","1"
"Vasconcellea longiflora (V.M.Badillo) V.M.Badillo","Caricaceae","SPECIES","1"
"Pentacalia arbutifolia (Kunth) Cuatrec.","Asteraceae","SPECIES","1"
"Drymaria Willd. ex Schult.","Caryophyllaceae","GENUS","1"
"Pentacalia pulchella (Kunth) Cuatrec.","Asteraceae","SPECIES","1"
"Pentacalia reflexa (Kunth) Cuatrec.","Asteraceae","SPECIES","1"
"Pentacalia stuebelii (Hieron.) Cuatrec.","Asteraceae","SPECIES","1"
"Pentacalia sylvicola (Greenm.) Cuatrec.","Asteraceae","SPECIES","1"
"Pentacalia trianae (Klatt) Cuatrec.","Asteraceae","SPECIES","1"
"Dryadella simula (Rchb.f.) Luer","Orchidaceae","SPECIES","1"
"Drimys granadensis var. granadensis","Winteraceae","VARIETY","1"
"Vasconcellea microcarpa subsp. heterophylla (Poepp. & Endl.) V.M.Badillo","Caricaceae","SUBSPECIES","1"
"Pentaclethra Benth.","Fabaceae","GENUS","1"
"Drepanolejeunea spinosa Herzog","Lejeuneaceae","SPECIES","1"
"Pentagonia angustifolia C.M.Taylor","Rubiaceae","SPECIES","1"
"Drepanolejeunea pterocalyx (Herzog) Bischl.","Lejeuneaceae","SPECIES","1"
"Pentagonia grandiflora Standl.","Rubiaceae","SPECIES","1"
"Drepanolejeunea lichenicola (Spruce) Steph.","Lejeuneaceae","SPECIES","1"
"Drepanolejeunea inchoata var. roraimae (Steph. ex Zwickel) Bischl.","Lejeuneaceae","VARIETY","1"
"Pentagonia orthoneura Standl.","Rubiaceae","SPECIES","1"
"Dracula verticulosa Luer & R.Escobar","Orchidaceae","SPECIES","1"
"Dracula radiosa (Rchb.f.) Luer","Orchidaceae","SPECIES","1"
"Peperomia acuminata Ruiz & Pav.","Piperaceae","SPECIES","1"
"Vasconcellea pubescens A.DC.","Caricaceae","SPECIES","1"
"Dracula gigas (Luer & Andreetta) Luer","Orchidaceae","SPECIES","1"
"Peperomia allartii Trel.","Piperaceae","SPECIES","1"
"Peperomia armadana C.DC.","Piperaceae","SPECIES","1"
"Peperomia bilobulata C.DC.","Piperaceae","SPECIES","1"
"Peperomia caespitosa C.DC.","Piperaceae","SPECIES","1"
"Dracula amaliae Luer & R.Escobar","Orchidaceae","SPECIES","1"
"Peperomia calimana Trel. & Yunck.","Piperaceae","SPECIES","1"
"Peperomia ciliosa C.DC.","Piperaceae","SPECIES","1"
"Peperomia cordulatiformis Trel.","Piperaceae","SPECIES","1"
"Peperomia cuatrecasasana Trel.","Piperaceae","SPECIES","1"
"Peperomia cumbreana Trel. & Yunck.","Piperaceae","SPECIES","1"
"Peperomia distachya Griseb., 1866","Piperaceae","SPECIES","1"
"Vatairea erythrocarpa (Ducke) Ducke","Fabaceae","SPECIES","1"
"Peperomia duidana Trel.","Piperaceae","SPECIES","1"
"Peperomia duidana Trel. ex Gleason, 1931","Piperaceae","SPECIES","1"
"Dracoglossum plantagineum (Jacq.) Christenh.","Lomariopsidaceae","SPECIES","1"
"Peperomia fulvescens Yunck.","Piperaceae","SPECIES","1"
"Peperomia galioides Kunth","Piperaceae","SPECIES","1"
"Dovyalis hebecarpa (Gardner) Warb.","Salicaceae","SPECIES","1"
"Peperomia glabella var. melanostigma (Miq.) Dahlst.","Piperaceae","VARIETY","1"
"Peperomia gorgonillana var. hirsutula Trel. & Yunck.","Piperaceae","VARIETY","1"
"Peperomia guadalupana Trel. & Yunck.","Piperaceae","SPECIES","1"
"Verbena hispida Ruiz & Pav.","Verbenaceae","SPECIES","1"
"Verbena L.","Verbenaceae","GENUS","1"
"Peperomia inaequalifolia Ruiz & Pav.","Piperaceae","SPECIES","1"
"Peperomia josei Yunck.","Piperaceae","SPECIES","1"
"Peperomia lanceolatopeltata var. carlosiana (C.DC.) Trel. & Yunck.","Piperaceae","VARIETY","1"
"Doselia lopezii (Hunz.) A.Orejuela & Särkinen","Solanaceae","SPECIES","1"
"Peperomia macrotricha C.DC.","Piperaceae","SPECIES","1"
"Alloplectus schultzei Mansf.","Gesneriaceae","SPECIES","1"
"Peperomia metcalfii Trel. & Yunck.","Piperaceae","SPECIES","1"
"Peperomia multiplinervia Trel. & Yunck.","Piperaceae","SPECIES","1"
"Peperomia oscarii Trel. & Yunck.","Piperaceae","SPECIES","1"
"Alloplectus calotrichus (Donn.Sm.) Stearn","Gesneriaceae","SPECIES","1"
"Dolichandra uncata (Andrews) L.G.Lohmann","Bignoniaceae","SPECIES","1"
"Dolichandra quadrivalvis (Jacq.) L.G.Lohmann","Bignoniaceae","SPECIES","1"
"Ditrichanthus seemannii (Standl.) Borhidi, E.Martínez & Ramos","Rubiaceae","SPECIES","1"
"Peperomia pseudorhynchophoros C.DC.","Piperaceae","SPECIES","1"
"Peperomia pseudovariegata C.DC.","Piperaceae","SPECIES","1"
"Ditaxis polygama (Jacq.) L.C.Wheeler","Euphorbiaceae","SPECIES","1"
"Distimake dissectus (Jacq.) A.R.Simões & Staples","Convolvulaceae","SPECIES","1"
"Alloplectus bolivianus (Britton) Wiehler","Gesneriaceae","SPECIES","1"
"Disterigma stereophyllum (A.C.Sm.) Luteyn","Ericaceae","SPECIES","1"
"Allophylus racemosus (L.) Radlk.","Sapindaceae","SPECIES","1"
"Verbesina crassiramea S.F.Blake","Asteraceae","SPECIES","1"
"Peperomia saligna var. majuscula Yunck.","Piperaceae","VARIETY","1"
"Verbesina encelioides (Cav.) Benth. & Hook.fil. ex A.Gray","Asteraceae","SPECIES","1"
"Peperomia sanquininiana Trel. & Yunck.","Piperaceae","SPECIES","1"
"Peperomia secunda Ruiz & Pav.","Piperaceae","SPECIES","1"
"Allophylus paniculatus (Poepp.) Radlk.","Sapindaceae","SPECIES","1"
"Peperomia sucumbiosensis Yunck.","Piperaceae","SPECIES","1"
"Disciphania calocarpa Standl.","Menispermaceae","SPECIES","1"
"Dipteryx punctata (S.F.Blake) Amshoff","Fabaceae","SPECIES","1"
"Verbesina minuticeps S.F.Blake","Asteraceae","SPECIES","1"
"Allophylus obliquus Radlk.","Sapindaceae","SPECIES","1"
"Diplotropis purpurea (Rich.) Amshoff","Fabaceae","SPECIES","1"
"Peperomia tovariana C.DC.","Piperaceae","SPECIES","1"
"Diplostephium rhododendroides Hieron.","Asteraceae","SPECIES","1"
"Diplostephium cinerascens Cuatrec.","Asteraceae","SPECIES","1"
"Allophylus nitidulus (Triana & Planch.) Radlk.","Sapindaceae","SPECIES","1"
"Diplopterys pubipetala (A.Juss.) W.R.Anderson & C.Davis","Malpighiaceae","SPECIES","1"
"Peperomia villibacca Yunck.","Piperaceae","SPECIES","1"
"Peperomia vulcanicola C.DC.","Piperaceae","SPECIES","1"
"Diplopterygium bancroftii (Hook.) A.R.Sm.","Gleicheniaceae","SPECIES","1"
"Pera colombiana Cardiel","Peraceae","SPECIES","1"
"Diplazium ternatum Liebm.","Athyriaceae","SPECIES","1"
"Allophylus myrianthus Radlk.","Sapindaceae","SPECIES","1"
"Perebea guianensis Aubl.","Moraceae","SPECIES","1"
"Vernonia baccharoides Kunth","Asteraceae","SPECIES","1"
"Pereskia bleo (Kunth) DC.","Cactaceae","SPECIES","1"
"Pereskia Mill.","Cactaceae","GENUS","1"
"Diplazium sprucei (Baker) C.Chr.","Athyriaceae","SPECIES","1"
"Peristethium Tiegh.","Loranthaceae","GENUS","1"
"Diplazium seemannii T.Moore","Athyriaceae","SPECIES","1"
"Peritassa Miers","Celastraceae","GENUS","1"
"Diplazium palmense Rosenst.","Athyriaceae","SPECIES","1"
"Perrottetia colorata R.Sánchez & Fern.Alonso","Dipentodontaceae","SPECIES","1"
"Diplazium grandifolium (Sw.) Sw.","Athyriaceae","SPECIES","1"
"Vernonia brachiata Benth. ex Oerst., 1852","Asteraceae","SPECIES","1"
"Vernonia brasiliana (L.) Druce","Asteraceae","SPECIES","1"
"Diplazium brasiliense Rosenst.","Athyriaceae","SPECIES","1"
"Persea cuatrecasasii Kosterm.","Lauraceae","SPECIES","1"
"Diplazium balliviani Rosenst.","Athyriaceae","SPECIES","1"
"Diplasia karatifolia Rich.","Cyperaceae","SPECIES","1"
"Diospyros domarkind B.Walln.","Ebenaceae","SPECIES","1"
"Vernonia cordiifolia Kunth","Asteraceae","SPECIES","1"
"Persea sericea Kunth","Lauraceae","SPECIES","1"
"Persicaria (L.) Mill.","Polygonaceae","GENUS","1"
"Persicaria acuminata (Kunth) M.Gómez","Polygonaceae","SPECIES","1"
"Persicaria ferruginea (Wedd.) Soják","Polygonaceae","SPECIES","1"
"Persicaria glabra (Willd.) Gomez de la Maza","Polygonaceae","SPECIES","1"
"Persicaria hispida (Kunth) M.Gómez","Polygonaceae","SPECIES","1"
"Persicaria segetum (Kunth) Small","Polygonaceae","SPECIES","1"
"Pescatoria klabochorum Rchb.f.","Orchidaceae","SPECIES","1"
"Dioscorea pennellii R.Knuth","Dioscoreaceae","SPECIES","1"
"Petiveria L.","Phytolaccaceae","GENUS","1"
"Dioscorea glabra Roxb.","Dioscoreaceae","SPECIES","1"
"Dioscorea elephantipes (L'Hér.) Engl.","Dioscoreaceae","SPECIES","1"
"Diolena lanceolata Gleason","Melastomataceae","SPECIES","1"
"Petroselinum sativum Hoffm.","Apiaceae","SPECIES","1"
"Petunia Juss.","Solanaceae","GENUS","1"
"Pfaffia Mart.","Amaranthaceae","GENUS","1"
"Phaeoceros Prosk.","Notothyladaceae","GENUS","1"
"Pharus glaber Kunth","Poaceae","SPECIES","1"
"Vernonia nudipes","Asteraceae","SPECIES","1"
"Pharus latifolius L.","Poaceae","SPECIES","1"
"Diolena auriculata Triana","Melastomataceae","SPECIES","1"
"Dioicodendron cuatrecasasii Steyerm.","Rubiaceae","SPECIES","1"
"Phaseolus lunatus var. lunatus","Fabaceae","VARIETY","1"
"Dioclea malacocarpa Ducke","Fabaceae","SPECIES","1"
"Allophylus incanus Radlk.","Sapindaceae","SPECIES","1"
"Phenax Wedd.","Urticaceae","GENUS","1"
"Philodendron alatisulcatum Croat","Araceae","SPECIES","1"
"Dioclea aurea R.H.Maxwell","Fabaceae","SPECIES","1"
"Philodendron aurantiifolium Schott","Araceae","SPECIES","1"
"Dimerandra buenaventurae (Kraenzl.) Siegerist","Orchidaceae","SPECIES","1"
"Dilleniaceae","Dilleniaceae","FAMILY","1"
"Dillenia indica L.","Dilleniaceae","SPECIES","1"
"Dillandia perfoliata (S.F.Blake) V.A.Funk & H.Rob.","Asteraceae","SPECIES","1"
"Dilkea retusa Mast.","Passifloraceae","SPECIES","1"
"Dilkea Mast.","Passifloraceae","GENUS","1"
"Dieffenbachia oerstedii Schott","Araceae","SPECIES","1"
"Dieffenbachia cuatrecasasii Croat","Araceae","SPECIES","1"
"Didymopanax morototoni (Aubl.) Decne. & Planch.","Araliaceae","SPECIES","1"
"Didymoglossum angustifrons Fée","Hymenophyllaceae","SPECIES","1"
"Philodendron erubescens K.Koch & Augustin","Araceae","SPECIES","1"
"Didymodon laevigatus (Mitt.) R.H.Zander","Pottiaceae","SPECIES","1"
"Philodendron fendleri K.Krause","Araceae","SPECIES","1"
"Philodendron fragrantissimum (Hook.) G.Don","Araceae","SPECIES","1"
"Philodendron fragrantissimum Kunth, 1841","Araceae","SPECIES","1"
"Dictyostega orobanchoides var. parviflora (Benth.) Jonker","Burmanniaceae","VARIETY","1"
"Philodendron gaskinii Croat","Araceae","SPECIES","1"
"Dictyostega orobanchoides subsp. parviflora (Benth.) Snelders & Maas","Burmanniaceae","SUBSPECIES","1"
"Dictyostega orobanchoides (Hook.) Miers","Burmanniaceae","SPECIES","1"
"Dicranum peruvianum H.Rob.","Dicranaceae","SPECIES","1"
"Dicranostyles costanensis Steyerm. & D.F.Austin","Convolvulaceae","SPECIES","1"
"Dicranopygium wallisii (Regel) Harling","Cyclanthaceae","SPECIES","1"
"Veronica L.","Plantaginaceae","GENUS","1"
"Dicranopygium sararense Harling","Cyclanthaceae","SPECIES","1"
"Philodendron insigne Schott","Araceae","SPECIES","1"
"Philodendron jimenae Croat","Araceae","SPECIES","1"
"Dicranopygium cuatrecasasianum Harling","Cyclanthaceae","SPECIES","1"
"Veronica peregrina subsp. xalapensis (Kunth) Pennell","Plantaginaceae","SUBSPECIES","1"
"Dicranopygium cuatrecasanum Harling","Cyclanthaceae","SPECIES","1"
"Dicranopygium calimense Harling","Cyclanthaceae","SPECIES","1"
"Philodendron lynnhannoniae Croat","Araceae","SPECIES","1"
"Dicranoglossum panamense (C.Chr.) L.D.Gómez","Polypodiaceae","SPECIES","1"
"Dicranoglossum desvauxii (Klotzsch) Proctor","Polypodiaceae","SPECIES","1"
"Dicranella varia (Hedw.) Schimp.","Dicranellaceae","SPECIES","1"
"Dicksonia sellowiana var. arachneosa Sodiro","Dicksoniaceae","VARIETY","1"
"Dichromena Michx.","Cyperaceae","GENUS","1"
"Dichromena ciliata Vahl","Cyperaceae","SPECIES","1"
"Dichondra sericea Sw.","Convolvulaceae","SPECIES","1"
"Dichondra repens J.R.Forst. & G.Forst.","Convolvulaceae","SPECIES","1"
"Dichapetalum scandens (Martin ex Poir.) I.M.Johnst.","Dichapetalaceae","SPECIES","1"
"Dichapetalum odoratum Baill.","Dichapetalaceae","SPECIES","1"
"Dichapetalum nervatum Cuatrec.","Dichapetalaceae","SPECIES","1"
"Dichapetalum foreroi Prance","Dichapetalaceae","SPECIES","1"
"Dichanthium annulatum (Forssk.) Stapf","Poaceae","SPECIES","1"
"Philodendron rubrinerve Croat ex D.C.Bay","Araceae","SPECIES","1"
"Dichanthelium viscidellum (Scribn.) Gould","Poaceae","SPECIES","1"
"Philodendron senatocarpium Madison","Araceae","SPECIES","1"
"Philodendron sharoniae Croat","Araceae","SPECIES","1"
"Veronica serpyllifolia L.","Plantaginaceae","SPECIES","1"
"Dichaea panamensis Lindl.","Orchidaceae","SPECIES","1"
"Dichaea muricata (Sw.) Lindl.","Orchidaceae","SPECIES","1"
"Dichaea morrisii Fawc. & Rendle","Orchidaceae","SPECIES","1"
"Dichaea camaridioides Schltr.","Orchidaceae","SPECIES","1"
"Diastema racemiferum Benth.","Gesneriaceae","SPECIES","1"
"Dialyanthera otoba (Bonpl.) Warb.","Myristicaceae","SPECIES","1"
"Dialyanthera lehmannii A.C.Sm.","Myristicaceae","SPECIES","1"
"Deyeuxia effusa Kunth","Poaceae","SPECIES","1"
"Deutzia ×rosea (Lemoine) Rehder","Hydrangeaceae","SPECIES","1"
"Philodendron urraoense Croat","Araceae","SPECIES","1"
"Desmophlebium longisorum (Baker) Mynssen, A.Vasco, Sylvestre, R.C.Moran & Rouhan","Desmophlebiaceae","SPECIES","1"
"Desmoncus orthacanthos Mart.","Arecaceae","SPECIES","1"
"Philodendron wendlandii Schott","Araceae","SPECIES","1"
"Desmoncus Mart.","Arecaceae","GENUS","1"
"Philonotis andina (Mitt.) A.Jaeger","Bartramiaceae","SPECIES","1"
"Philonotis angulata (Taylor) A.Jaeger","Bartramiaceae","SPECIES","1"
